,TradeKey,Result,OrderType,OrderStatus,Isin,Side,Price,Amount,TradeTime,DealersInCompetition,DealerName,ClientFirm,FirmAccount,CoverPrice,TimeToRespondMs,BookName,SettlementDate,SecurityDescription,SalesPersonName,AutoQuoted,TradeIdentifier,TradedPrice,Bid,Mid,Ask,BidAskSpread,CostAndListBasedPrice,CostBasedPrice,ListBasedPrice,SpreadProfit,KeyRatioPrice,Yield,Oas,RiskSpread,Bpv,Duration,MVal,CouponNum,IssuedAmount,KeyRatioDifference,RiskOas,Convexity,AmortType,Issuer,LCRLevel,BondType,TotalDrawPct,Vega,BondCategory,AllQMeanMid,AllQMaxMid,AllQMinMid,MarketThicknes,AllQMeanSpread,AllQMaxSpread,AllQMinSpread,Position_P2,Position_Risk,Liquidity,MeanPriceHour,MeanPriceDay,NumberTradesHour,NumberTradesDay,VolatilityWeek,VolatilityWeekNumber,VolatilityMonth,VolatilityMonthNumber,SentimentScore,inventoryRisk,bpv_risk
5450,7337968131835953152,Lost,INQUIRY,TRADED_AWAY,DK0004604196,SELL,92.66,10000000.0,02/21/2024 09:24:36,3,LARS SKRIVER,DANSKE BANK AS,DCDUMMY,0.0,12183,LANGFLEX,02/23/2024 01:00:00,RDKRE 1 04/01/28,,False,7e495cc57194376efce1399ccdc1514e,,92.45,92.65,92.85,0.4,0.05,0.0001079330814894,0.997953688745288,1000.0,92.65,2.92513029247568,-0.0327322989911274,3.64617717691758,3.64619480022697,3.638096092187,9265000.0,1.0,10815017167.0,0.0,0.0,0.180215926735627,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,-0.025125,-0.009,-0.0385,4,-0.02225,0.4,-0.29,379228479.67,249228479.67,,,,,,,,,,,3211135.2992909993,15604.686078139603
5451,7351002356851933185,Won,LIMIT_ORDER,COMPLETED,DK0009534075,BUY,100.144,1650000.0,03/27/2024 12:23:56,3,,DANSKE BANK AS,DCDUMMY,100.125,910,KORTMM,04/03/2024 02:00:00,NYKRE Float 10/01/24 IO,,False,67373c57eb4a006b9d80215eac6ab164,100.144,99.955,100.155,100.355,0.4,0.055,0.000109829763866,1.0018908508828972,181.5,100.1,3.72669208323664,-0.315162412326888,0.496208162790879,0.238449647348418,0.358437528687,1652557.5,4.0251,10368279844.0,0.055,0.496244407472801,0.0028566375746663,Custom,Nykredit Realkredit A/S,1b,SDO,0.030425,-7.7776e-10,Floater,-0.0287,0.002,-0.0515,5,-0.1494,0.104,-0.251,654074.46,-4342574.3,,,,,,,,,,,17580736.4932415,68606.60714505798
5452,7228539112527495198,Lost,INQUIRY,TRADED_AWAY,DK0009520959,SELL,98.016,160000.0,05/02/2023 13:04:03,3,KASPER SCHONBECK,SAXO BANK AS,SAX,0.0,4424,LANGFLEX,05/04/2023 02:00:00,NYKRE 1 04/01/24,,False,44f75e7e5da3b8a8d872369984cbed40,97.923,97.716,97.866,98.016,0.3,1.0,0.001532707988474,1.0,240.0,98.132,3.10637862997307,-0.722525108475242,0.874459451942755,0.874460211685744,0.869315182914,156585.6,1.0,2799667774.0,-0.266,0.0,0.016267786975277,Bullet,Nykredit Realkredit A/S,2a,RO,,0.0,Fixed,-0.0501666666666666,-0.0285,-0.0865,6,0.091,0.354,-0.1,0.0,0.0,,,,,,,,,,,982044.3113719999,16446.680206963647
5453,7276062105318981668,Won,LIMIT_ORDER,COMPLETED,DK0009299729,SELL,92.55,100000.0,09/07/2023 14:37:12,1,,DANSKE BANK AS,DCDUMMY,92.565,1816,LANGFLEX,09/11/2023 02:00:00,RDKRE 1 01/01/27,,False,4af9b7d18038fc486d1ff7e9cb937c6a,92.55,92.329,92.529,92.729,0.4,0.105,0.0002269558732937,0.9980696438007528,21.0,92.641,3.38279427778141,-0.13615129307985,2.94664449212547,2.94665491035985,2.936396521858,92529.0,1.0,40373848378.0,-0.112,0.0,0.122793986614056,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,0.006375,0.021,-0.0045,4,-0.16525,0.001,-0.312,373935718.95,711935718.95,,,,,,,,,,,507776.23450950003,3633.412537220142
5454,7374349760418283547,Lost,INQUIRY,TRADED_AWAY,DK0002043744,BUY,99.17,32073000.0,05/29/2024 11:23:59,5,KASPER SCHONBECK,DANSKE BANK AS,DCDUMMY,0.0,17579,KORTMM,05/31/2024 02:00:00,NDAFH 1 10/01/24,,False,be53e7585b654696b22bd76bb3a435d1,99.174,98.96,99.16,99.36,0.4,-0.05,-0.0001008471157724,1.0021220695230395,-3207.3,99.118,3.65457876006017,-0.380809690613595,0.327056603212839,0.327056760682112,0.326563233101,31803586.8,1.0,14960355986.0,0.042,0.0,0.004227592400241,Bullet,Nordea kredit,1b,SDRO,100.0,0.0,Fixed,0.0077,0.014,0.0005,5,-0.1506,-0.054,-0.2,150812716.27,150803599.1,,,,,,,,,,,9451097.079582501,23306.96297756459
5455,7387348006493224960,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009405938,SELL,100.142,1000000.0,07/03/2024 12:03:34,3,LARS SKRIVER,DANSKE BANK AS,DCDUMMY,100.142,12544,KORTMM,07/05/2024 02:00:00,JYKRE Float 07/01/25,,False,2a6ecb0dd3d502cb61e99706b0ab909f,100.13,99.91,100.11,100.31,0.4,0.16,0.0003196483867745,0.9983251919050942,320.0,100.072,3.40834996236101,-0.203448150253029,0.975992937152625,0.232431489809386,0.593224191117,1001100.0,3.69,18488757362.0,0.038,0.975992937215864,0.002726793169927,Custom,BRFkredit,1b,SDO,0.0,-1.926545678e-07,Floater,0.01475,0.032,0.004,4,-0.0905,0.138,-0.2,23830.26,-363221742.26,,,,,,,,,,,4691921.068493,28773.25003554441
5456,7347641562122682368,Lost,INQUIRY,TRADED_AWAY,DK0004624624,SELL,98.076,1094254.0,03/18/2024 11:02:15,6,,RINGKJOBING LANDBOBANK AS,RING,0.0,2002,KORTMM,03/20/2024 01:00:00,RDKRE 1 01/01/25,,False,810b57b2611245acaffb6c5e3d190586,98.063,97.961,98.061,98.161,0.2,0.15,0.0001529660109523,0.999134075651226,164.1381,98.054,3.54750817221383,-0.345661310054082,0.777733144484927,0.749014542820276,0.746758122163,1073036.41494,1.0,25078348790.0,0.007,0.0,0.0129192968529424,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,100.0,-5.6556217e-09,Fixed,-0.001375,0.0015,-0.003,4,0.01875,0.101,-0.126,928044928.01,928044928.01,,,,,,,,,,,14863905.015061496,66216.68051107075
5457,7259709549915406339,Lost,INQUIRY,COVER_TRADED_AWAY,DK0004604196,SELL,89.52,45000000.0,07/25/2023 13:01:30,4,MOGENS DAVIDSEN,DANSKE BANK AS,DCDUMMY,89.52,16927,LANGFLEX,07/27/2023 02:00:00,RDKRE 1 04/01/28,,False,4ef2afbd8ce67d58f296a0623cc93ce9,89.511,89.253,89.453,89.653,0.4,0.335,0.0007489966798206,0.9985165025152531,30150.0,89.619,3.43682485146826,0.0878880778153291,3.98985885646184,3.98988207816011,3.980428686039,40253850.0,1.0,10640688807.0,-0.166,0.0,0.218174667845972,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,-0.0048,0.009,-0.0225,5,0.09,0.4,-0.199,0.0,0.0,,,,,,,,,,,1104041.7668354993,21053.42162531012
5458,7389977437011443713,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009515363,SELL,93.695,5000000.0,07/10/2024 14:07:19,4,JOHANNES INGVARTSEN,DANSKE BANK AS,DCDUMMY,93.695,22566,LANGFLEX,07/12/2024 02:00:00,NYKRE 1 01/01/28,,False,e07fe6c96270c0bbdd0f15849dc1aded,93.693,93.466,93.666,93.866,0.4,0.145,0.0003096107445604,0.9981782541069184,1450.0,93.56,2.9768229531421,-0.120009233008087,3.12550975989083,3.12552163212608,3.118942679283,4683300.0,1.0,17552294621.0,0.106,0.0,0.135437522958171,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,0.0123,0.031,0.001,5,-0.0098,0.256,-0.306,-3277847.3,-48277847.3,,,,,,,,,,,3734362.1448909994,27798.22480578588
5459,7309779174845579264,Won,LIMIT_ORDER,COMPLETED,DK0009533697,SELL,100.031,5000000.0,12/07/2023 10:16:39,1,,SPAREKASSEN SJAELLAND FYN AS,SPSJ,100.053,2103,KORTMM,12/11/2023 01:00:00,NYKRE Float 07/01/24 IO,CARSTEN MAGAARD SKOEDEBERG,False,b69bfa171ddd2e66618d0aff8a5245ff,100.031,99.81,100.01,100.21,0.4,0.105,0.0002099790020997,0.9982137511226424,1050.0,100.05,3.6535200763673,-0.401392844087479,0.559835248390783,0.0565009167734587,0.307571256474,5000500.0,3.7519,22749975760.0,-0.04,0.559835293784516,0.0016739140264121,Custom,Nykredit Realkredit A/S,1b,SDO,0.2045280057,-5.7611344885e-06,Floater,-0.0126,0.001,-0.024,5,-0.05,0.15,-0.2,1035544209.84,1035544209.84,,,,,,,,,,,12028625.289558994,48398.76253923076
5460,7335426361600245767,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009515363,SELL,93.092,5000000.0,02/14/2024 13:00:59,2,,SPAREKASSEN SJAELLAND FYN AS,SPSJ,93.092,2103,LANGFLEX,02/16/2024 01:00:00,NYKRE 1 01/01/28,CARSTEN MAGAARD SKOEDEBERG,False,3d6c1d7b63de1804cc7e883e383b1bf1,93.061,92.86,93.06,93.26,0.4,0.16,0.0003438641736514,0.9981985846021874,1600.0,93.177,2.8849131623921,-0.0978948862039086,3.46768006960332,3.46769549495917,3.459243742679,4653000.0,1.0,17539271761.0,-0.117,0.0,0.163832101961248,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,-0.0116,0.008,-0.0425,5,-0.0068,0.261,-0.296,51577639.0,33963781.67,,,,,,,,,,,3393132.5727009997,23111.762783617443
5461,7251590262134669400,Won,LIMIT_ORDER,COMPLETED,DK0009515363,SELL,89.275,1380000.0,07/03/2023 15:54:08,1,LARS SKRIVER,DANSKE BANK AS,DCDUMMY,89.327,11482,LANGFLEX,07/05/2023 02:00:00,NYKRE 1 01/01/28,,False,f57136247e4f2fec207fe6a7fb3191b2,89.275,89.076,89.276,89.476,0.4,-0.005,-1.12012186925e-05,0.9977535875542044,-13.8,89.534,3.55914873496272,0.0635281317751875,3.82509266816555,3.82511354349795,3.817194510948,1232008.8,1.0,17258840573.0,-0.258,0.0,0.20213471183439,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,-0.0066,0.008,-0.0325,5,0.1104,0.351,0.0,0.0,0.0,,,,,,,,,,,1220073.3773229995,22610.681074485197
5462,7353907292342321153,Lost,INQUIRY,TRADED_AWAY,DK0002057454,SELL,100.338,75000000.0,04/04/2024 09:16:31,3,LARS SKRIVER,DANSKE BANK AS,DCDUMMY,0.0,17013,LANGFLEX,04/08/2024 02:00:00,NDAFH Float 07/01/25 IO,,False,a8e72f73929db5204863ec2e64ad9048,100.327,100.1,100.35,100.6,0.5,-0.048,-0.0001195814648729,0.9973956262425449,-9000.0,100.32,3.37227615526725,-0.21021303402994,1.2144149120914,0.221442507600145,0.711086691715,75262500.0,4.06,7502109517.0,0.03,1.21441492009353,0.0047744786527914,Annuity,Nordea kredit,1b,SDRO,0.0068703401,-6.78908549502e-05,Floater,-0.0115,-0.005,-0.019,4,-0.3,-0.3,-0.3,928332293.78,928332293.78,,,,,,,,,,,3018903.4114809996,9406.966187993736
5463,7361019891328483373,Won,LIMIT_ORDER,COMPLETED,DK0004607538,SELL,90.66,25000000.0,04/23/2024 13:17:04,3,MOGENS DAVIDSEN,DANSKE BANK AS,DCDUMMY,90.689,17026,LANGFLEX,04/25/2024 02:00:00,RDKRE 1 04/01/29,,False,d72732ad2797d943b1f3e0045cdb214a,90.66,90.268,90.668,91.068,0.8,-0.02,-8.82339965588e-05,0.9955198313348268,-2000.0,90.638,3.07248972291074,0.0180518867052676,4.2606493444886,4.26067639223575,4.25287774051,22667000.0,1.0,9770577404.0,0.03,0.0,0.244089247050283,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,0.008625,0.0205,-0.004,4,-0.27475,0.1,-0.499,471883822.02,271883822.02,,,,,,,,,,,2670964.878991,1801.31226242264
5464,7308741235868958831,Won,LIMIT_ORDER,COMPLETED,DK0009533697,BUY,99.999,2000000.0,12/04/2023 15:09:07,1,,NORDEA INVESTMENT MANAGEMENT AB,NIMDUMMY,99.983,779,KORTMM,12/06/2023 01:00:00,NYKRE Float 07/01/24 IO,MADS LYBECKER,False,d3e949d08d314b9c7ab693590b4ba06e,99.999,99.81,100.01,100.21,0.4,0.055,0.0001099890010998,1.001893597835888,220.0,100.021,3.76896578663959,-0.342933764232872,0.567703699886835,0.0642920718416917,0.312375435728,2000200.0,3.7519,22774001998.0,-0.011,0.567703737935688,0.0017551555998807,Custom,Nykredit Realkredit A/S,1b,SDO,0.2043297528,-6.9138236398e-06,Floater,-0.0142,0.008,-0.031,5,-0.0496,0.152,-0.2,1037618373.79,1037618373.79,,,,,,,,,,,11611874.236538995,46731.16606485547
5465,7361027678104191002,Won,LIMIT_ORDER,COMPLETED,DK0004607538,SELL,90.616,1500000.0,04/23/2024 13:47:19,4,MOGENS DAVIDSEN,"NYKREDIT REALKREDIT A/S, FINANS",NYK2,90.637,14587,LANGFLEX,04/24/2024 02:00:00,RDKRE 1 04/01/29,,False,c77a146c3661872b2bc1797edc35a27b,90.616,90.207,90.607,91.007,0.8,0.0225,9.93300738353e-05,0.9957036271935124,135.0,90.638,3.07248972291074,0.0180518867052676,4.2606493444886,4.26067639223575,4.25287774051,1359105.0,1.0,9770577404.0,-0.031,0.0,0.244089247050283,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,0.021125,0.0315,0.01,4,-0.27475,0.1,-0.499,446883822.02,246883822.02,,,,,,,,,,,2644464.878991,673.7939515532107
5466,7273113807838773344,Won,LIMIT_ORDER,COMPLETED,DK0009543068,SELL,100.265,98500000.0,08/30/2023 15:56:58,2,LARS SKRIVER,NYKREDIT BANK AS,SPARDUMMY,100.267,33105,KORTMM,09/01/2023 02:00:00,NYKRE Float 07/01/25 IO,,False,9018ecd8316df0eb25996bec6290533f,100.265,100.075,100.25,100.425,0.35,0.0857142857142857,0.000149625935162,0.9984067712223051,14775.0,100.251,3.7465508015984,-0.15633078558446,1.76725841888157,0.307943203926158,0.927300674319,98746250.0,4.0358,4581053000.0,-0.001,1.76725435940099,0.0069635320329553,Custom,Nykredit Realkredit A/S,1b,SDO,0.1332730543,-0.0001992210574144,Floater,0.01425,0.021,0.001,4,-0.075,0.05,-0.15,110617574.14,131617574.14,,,,,,,,,,,7611838.806633502,21206.971155549647
5467,7337320781480198196,Lost,INQUIRY,TRADED_AWAY,DK0002050525,SELL,100.097,19000000.0,02/19/2024 15:32:25,3,KASPER SCHONBECK,DANSKE BANK AS,DCDUMMY,0.0,20236,KORTMM,02/21/2024 01:00:00,NDAFH Float 07/01/24 IO,,False,af488fe71630630be3bb29ba0db4da0c,100.092,99.905,100.105,100.305,0.4,-0.04,-7.99160881074e-05,0.9979263247096356,-1520.0,100.079,3.73700050284387,-0.455525938998695,0.359941862158308,0.345560186404157,0.240881218727,19019950.0,3.91,18836910550.0,0.026,0.359941867272795,0.0045108884449973,Annuity,Nordea kredit,1b,SDRO,0.0522320146,-1.3867662e-09,Floater,-0.0079,0.003,-0.013,5,-0.1154,0.123,-0.2,352071474.21,309477215.53,,,,,,,,,,,10742294.106351504,51824.61759169845
5468,7236000608886980776,Won,LIMIT_ORDER,COMPLETED,DK0002047810,SELL,93.645,24000000.0,05/22/2023 15:38:31,2,MOGENS DAVIDSEN,NORDEA INVESTMENT MANAGEMENT AB,NIMDUMMY,93.708,10603,LANGFLEX,05/24/2023 02:00:00,NDASS 1 04/01/26,MADS LYBECKER,False,fdba6188cc7803c441dff2205068443f,93.645,93.41,93.61,93.81,0.4,0.175,0.0003738916782395,0.998241125679565,8400.0,94.039,3.21571416344157,-0.12836439047996,2.669076083777,2.58214116012006,2.604673205085,22466400.0,1.0,16851765426.0,-0.429,0.0,0.0962563499072644,Bullet,Nordea kredit,1b,SDRO,,0.0,Fixed,0.004625,0.0245,-0.011,4,-0.09975,0.0,-0.2,0.0,0.0,,,,,,,,,,,1567716.367911999,34335.799296302706
5469,7272742125663944716,Lost,INQUIRY,TRADED_AWAY,DK0009531485,BUY,93.41,8000000.0,08/29/2023 15:54:12,2,MOGENS DAVIDSEN,PENSAM PENSION FORSIKRINGSAKTIESELSK,PENSAMDUMM,0.0,13880,LANGFLEX,08/31/2023 02:00:00,NYKRE 1 07/01/26,,False,03f507c978291d9e7b352c1bc56295bd,93.439,93.26,93.46,93.66,0.4,0.25,0.0005349882302589,1.0016084066051896,4000.0,93.369,3.49562622618143,-0.158926612698188,2.53746478299917,2.53747200711509,2.549559137992,7476800.0,1.0,34162244440.0,0.091,0.0,0.093800287986312,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,-0.003,0.012,-0.014,5,-0.0888,0.181,-0.326,1790246160.65,1373147405.18,,,,,,,,,,,905388.3923894991,13870.839979601922
5470,7264925551475818496,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009521841,SELL,98.113,440000.0,08/08/2023 14:21:49,5,KASPER SCHONBECK,BIL SA,DEXIA,98.113,12410,LANGFLEX,08/10/2023 02:00:00,NYKRE 1 07/01/24,MADS LYBECKER,False,8b878b553b18c82bbcf2a7be6248b5ab,97.848,97.615,97.815,98.015,0.4,1.49,0.0030465674998722,1.0009998469621997,1311.2,97.844,3.49096237297071,-0.617673828519097,0.848008282406454,0.848008999798892,0.845612031195,430386.0,1.0,16724464094.0,-0.029,0.0,0.0155363462980063,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,0.0076,0.0145,0.0005,5,-0.0908,0.195,-0.2,0.0,0.0,,,,,,,,,,,970947.9948534995,11553.365778128637
5471,7272736378997702701,Lost,INQUIRY,COVER_TRADED_AWAY,DK0009391377,BUY,93.92,2500000.0,08/29/2023 15:31:48,1,MOGENS DAVIDSEN,BI ASSET MGMT FONDSMAEGLERSELSKAB AS,BIDUMMY,93.92,11312,LANGFLEX,08/31/2023 02:00:00,JYKRE 1 04/01/26,,False,e70f5bc38ca4dec7c5a8e51212a1cfe8,93.951,93.741,93.941,94.141,0.4,0.105,0.0002235445652058,1.0019095166469314,525.0,93.898,3.50628202487802,-0.199323248003758,2.33110797890461,2.33111386587637,2.340257556754,2348525.0,1.0,19924515118.0,0.043,0.0,0.0805861465437374,Bullet,BRFkredit,1b,SDO,,0.0,Fixed,0.024125,0.056,0.0025,4,-0.10775,0.1,-0.332,2175836959.58,989836959.58,,,,,,,,,,,910388.3923894991,13987.623897340352
5472,7254855961993019392,Won,LIMIT_ORDER,COMPLETED,DK0009542334,SELL,87.93,35000000.0,07/12/2023 11:07:00,2,LARS SKRIVER,BI ASSET MGMT FONDSMAEGLERSELSKAB AS,BIDUMMY,87.945,20135,LANGFLEX,07/14/2023 02:00:00,NYKRE 1 07/01/28,,False,dc17e3d4ea9b6ae8ad267e629b0eb648,87.93,87.708,87.908,88.108,0.4,0.11,0.0002502616371661,0.9979797521223952,7700.0,87.855,3.72306252379073,0.135953080836162,4.1289900765932,4.12901622371556,4.119094038892,30767800.0,1.0,7834394350.0,0.053,0.0,0.236338278908477,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,-0.03,0.0075,-0.0615,5,0.2008,0.403,0.0,0.0,0.0,,,,,,,,,,,874888.3982655001,13410.36128240313
5473,7311674028517228544,Won,LIMIT_ORDER,COMPLETED,DK0009536286,BUY,100.029,7120000.0,12/12/2023 12:49:58,3,,DANSKE BANK AS,DCDUMMY,100.0,883,KORTMM,12/14/2023 01:00:00,NYKRE Float 07/01/25 IO,,False,bebfefc1663239d313571dd365a68caa,100.029,99.84,100.04,100.24,0.4,0.055,0.0001099560175929,1.0018930288461538,783.2,100.036,3.33412169845213,-0.132809363937464,1.5020274128652,0.0345210900412241,0.768122776622,7122848.0,3.9344,23317952137.0,0.004,1.50203181193049,0.0034859775681184,Custom,Nykredit Realkredit A/S,1b,SDO,0.2527666064,-0.0001155278984867,Floater,0.0082,0.026,-0.005,5,-0.0296,0.152,-0.2,4155344623.72,1762948635.14,,,,,,,,,,,11691064.648968996,41948.98819822005
5474,7277861258529341440,Lost,INQUIRY,TRADED_AWAY,DK0002041029,BUY,99.858,232210000.0,09/12/2023 10:59:29,3,LARS SKRIVER,SEB INVESTMENT MANAGEMENT AB,SEBDUMMY,0.0,29696,KORTMM,09/14/2023 02:00:00,NDAFH 1 10/01/23 IO,,False,cbf9e369be7239406ccab239a030d7df,,99.773,99.873,99.973,0.2,0.15,0.0001501907422426,1.00085193388993,34831.5,99.73,6.63167988851674,1.99454807360093,0.0499349926457171,0.0493160724217034,0.046562849601,231915093.3,1.0,11800855436.0,0.143,0.0,0.0004882118787463,Bullet,Nordea kredit,1b,SDRO,,0.0,Fixed,0.003,0.011,-0.005,4,0.0215,0.283,-0.197,17575133.94,17575133.94,,,,,,,,,,,7049449.6469910005,22689.21779309767
5475,7334619363015131136,Won,LIMIT_ORDER,COMPLETED,DK0009519357,SELL,91.424,35000.0,02/12/2024 08:49:35,1,KASPER SCHONBECK,CARNEGIE INVESTMENT BANK AB,CBA,91.448,20615,LANGFLEX,02/14/2024 01:00:00,NYKRE 1 01/01/29,MALTE KILDAHL PETERSEN,False,f60edbb1ecce61888821ccd98958de4b,91.424,91.114,91.314,91.514,0.4,0.55,0.00120463455768,0.9990165439167776,38.5,91.371,2.92170000610998,-0.0250951866566796,4.25578393433526,4.2558105716045,4.248060199376,31959.9,1.0,11103201193.0,-0.057,0.0,0.241917642681244,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,0.0119,0.038,-0.0155,5,0.0746,0.4,-0.199,-1210660.76,-127710660.76,,,,,,,,,,,3506430.6775810006,23697.50860050968
5476,7342889580241616900,Lost,INQUIRY,TRADED_AWAY,DK0004603891,BUY,93.3,8100000.0,03/05/2024 15:42:31,4,LARS SKRIVER,FONDSMAEGLERSELSKABET MAJ INVEST AS,MAJDUMMY,0.0,18243,LANGFLEX,03/07/2024 01:00:00,RDKRE 1 01/01/28,MALTE KILDAHL PETERSEN,False,c6d9a3ef4111132ce1026eb94ae3e219,93.317,93.111,93.311,93.511,0.4,0.055,0.0001178853511375,1.0020298353577988,891.0,93.103,2.93311718000808,-0.0964174944910203,3.41564846764371,3.41566333882384,3.408112421528,7558191.0,1.0,12097248320.0,0.208,0.0,0.159498181497497,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,0.01925,0.0245,0.0095,4,-0.074,0.001,-0.297,7311003.84,6471368.67,,,,,,,,,,,3183628.4091010005,15501.846155504792
5477,7302399991534321665,Won,LIMIT_ORDER,COMPLETED,DK0004623576,SELL,100.465,200000000.0,11/17/2023 13:02:06,5,LARS SKRIVER,AP PENSIONSSERVICE AS,APDUMMY,100.48,11182,KORTMM,11/21/2023 01:00:00,RDKRE Float 07/01/26 IO,,False,8dd3a95d3bad50515b380c60ce48daa9,100.465,100.185,100.485,100.785,0.6,-0.0666666666666666,-0.0001990346817933,0.9968249243439004,-40000.0,100.467,3.37267548956071,-0.110759980426543,2.46178266443096,0.0997103810558997,1.304742916058,200970000.0,4.11,15644871479.0,0.018,2.4618649100681,0.0062128091116164,Custom,RD (Kreditforeningen Danmark),1b,SDRO,0.0,-0.0004053971330648,Floater,-0.01575,-0.008,-0.022,4,-0.275,-0.2,-0.4,1311576343.55,1338057017.29,,,,,,,,,,,9457372.915498998,15372.907512521982
5478,7382140779553619968,Lost,INQUIRY,TRADED_AWAY,DK0009391534,SELL,94.781,3000000.0,06/19/2024 11:16:43,2,,DANSKE BANK AS,DCDUMMY,0.0,3422,LANGFLEX,06/21/2024 02:00:00,JYKRE 1 04/01/27,,False,0a1600471802cc6096377a0bdc5b255b,,94.558,94.758,94.958,0.4,0.115,0.0002427235695139,0.9981360180290232,690.0,94.765,2.9888786271415,-0.17143161578282,2.53660689468944,2.53661399332423,2.536493743168,2842740.0,1.0,22333779143.0,-0.007,0.0,0.0928216523234937,Bullet,BRFkredit,1b,SDO,,0.0,Fixed,0.0064,0.0265,-0.002,5,-0.0768,0.19,-0.325,64289126.89,40089126.89,,,,,,,,,,,3484324.244661,12578.73986950882
5479,7243762422244704256,Lost,INQUIRY,TRADED_AWAY,DK0009526139,SELL,95.48,625000.0,06/12/2023 13:38:18,3,MOGENS DAVIDSEN,SAXO BANK AS,SAX,0.0,10842,LANGFLEX,06/14/2023 02:00:00,NYKRE 1 07/01/25,,False,8bd1fd0dbe45536ce4b382c5259cebb3,95.42,95.186,95.386,95.586,0.4,0.47,0.0009854695657643,0.9988910509907308,587.5,95.311,3.40723545284909,-0.281807826008899,1.88175202689251,1.88175560820866,1.8790597066,596162.5,1.0,28644678000.0,0.075,0.0,0.0554378459639793,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,0.0004,0.0335,-0.012,5,-0.0608,0.195,-0.2,0.0,0.0,,,,,,,,,,,209169.16537300023,-4140.108423662096
5480,7267529521425285137,Lost,INQUIRY,TRADED_AWAY,DK0009295222,SELL,95.903,1000000.0,08/15/2023 14:46:56,4,,"NYKREDIT REALKREDIT A/S, FINANS",NYK2,0.0,1552,LANGFLEX,08/17/2023 02:00:00,RDKRE 1 04/01/25,,False,1a1367f42c0d6274eac9927e82ce4a69,95.866,95.67,95.87,96.07,0.4,0.165,0.0003442161260039,0.9982616841886124,330.0,96.124,3.49132002395598,-0.48837136287421,1.50806767714826,1.50806988673338,1.506376787714,958700.0,1.0,21300733189.0,-0.254,0.0,0.0382302939129886,Bullet,RD (Kreditforeningen Danmark),1b,SDRO,,0.0,Fixed,-0.0039,0.006,-0.0205,5,-0.0974,0.167,-0.355,295100678.47,1320100678.47,,,,,,,,,,,1151926.3987234992,16205.36000130652
5481,7319873279999082497,Lost,INQUIRY,TIED_TRADED_AWAY,DK0009507931,BUY,98.491,12000000.0,01/03/2024 15:07:26,2,KASPER SCHONBECK,NORDEA INVESTMENT MANAGEMENT AB,NIMDUMMY,0.0,18320,LANGFLEX,01/05/2024 01:00:00,NYKRE 2 01/01/26,MADS LYBECKER,False,b9e657b7289701df4a22b60d0fa405b7,98.491,98.319,98.519,98.719,0.4,0.14,0.0002842091373237,1.00174940754076,3360.0,98.607,2.72791838921194,-0.250839923792396,1.89874979722902,1.89875333724593,1.898182583998,11822280.0,2.0,40513532643.0,-0.088,0.0,0.0552223989600975,Bullet,Nykredit Realkredit A/S,1b,SDO,,0.0,Fixed,-0.0296,0.002,-0.103,5,-0.0096,0.244,-0.193,857607628.81,1205484104.81,,,,,,,,,,,32346.516246500254,2219.041292363008
5482,7251563865265668096,Lost,INQUIRY,COVER_TRADED_AWAY,DK0002058262,SELL,100.435,1000000.0,07/03/2023 14:11:51,4,KASPER SCHONBECK,"NYKREDIT REALKREDIT A/S, FINANS",NYK2,100.435,18192,KORTMM,07/05/2023 02:00:00,NDASS Float 01/01/27 IO,,False,3db98dfa6dfc8fa5106a23f036783e29,100.41,100.13,100.43,100.73,0.6,0.0166666666666666,4.97859205416e-05,0.9970713789337832,50.0,101.0,3.54997880302257,-0.13497419205378,3.31967331173928,0.481518757960018,1.783176514618,1004300.0,4.19,8000000000.0,-0.57,3.31815942654146,0.0134264726128208,Annuity,Nordea kredit,1b,SDRO,,-0.0006719428817092,Floater,-0.0845,-0.06,-0.125,4,-0.275,-0.2,-0.4,0.0,0.0,,,,,,,,,,,7928565.288789499,29979.83531353842
